pair_id,lifetime_revenue,walk_count,dog_count,max_dog_size,min_dog_size,requester_gender,requester_fee,requester_new_to_rover,previous_client_count,price_per_walk,provider_fee,provider_gender,provider_new_to_rover,new_service_relationship,percent_morning_walks,percent_afternoon_walks,percent_evening_walks,experience
609,1040.4000000000001,17,1,1,1,f,0,1,8,18,0.20000000000000001,f,1,1,0.29411764705882352,0.17647058823529411,0.52941176470588235,both new
611,364.5,9,1,4,4,f,0.050000000000000003,0,12,18,0.20000000000000001,f,1,0,0.22222222222222222,0.55555555555555555,0.22222222222222222,provider new
616,400,10,1,1,1,f,0.050000000000000003,1,7,16,0.20000000000000001,m,0,0,0.30000000000000000,0.20000000000000000,0.50000000000000000,requestor new
622,2816,20,1,1,1,f,0.070000000000000007,1,9,22,0.25,m,0,1,0.50000000000000000,0.40000000000000000,0.10000000000000000,requestor new
629,3110.3999999999996,24,1,2,2,f,0.050000000000000003,0,7,18,0.25,m,0,0,0.45833333333333333,0.16666666666666666,0.37500000000000000,both experienced
640,320,8,2,4,3,f,0.050000000000000003,1,6,20,0.20000000000000001,m,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,requestor new
651,7600,40,2,4,4,f,0,1,10,19,0.25,f,0,0,0.35000000000000000,0.27500000000000000,0.37500000000000000,requestor new
676,8363.5200000000004,44,1,2,2,f,0.070000000000000007,0,5,16,0.20000000000000001,f,0,0,0.31818181818181818,0.34090909090909090,0.34090909090909090,both experienced
713,237.60000000000002,6,2,4,2,m,0.050000000000000003,0,11,22,0.25,m,0,0,0.16666666666666666,0.50000000000000000,0.33333333333333333,both experienced
784,993.60000000000014,12,1,1,1,m,0.050000000000000003,0,8,23,0.25,f,0,0,0.33333333333333333,0.41666666666666666,0.25000000000000000,both experienced
801,432,12,1,4,4,m,0.050000000000000003,1,7,15,0.14999999999999999,f,0,0,0.41666666666666666,0.08333333333333333,0.50000000000000000,requestor new
803,2535,26,1,1,1,f,0.050000000000000003,0,4,15,0.20000000000000001,f,0,0,0.53846153846153846,0.15384615384615384,0.30769230769230769,both experienced
809,1556.4799999999998,16,1,4,4,m,0.070000000000000007,0,7,19,0.25,m,0,0,0.12500000000000000,0.43750000000000000,0.43750000000000000,both experienced
839,792,12,1,3,3,m,0,0,7,22,0.25,f,0,0,0.33333333333333333,0.25000000000000000,0.41666666666666666,both experienced
847,8820,42,3,4,1,m,0.050000000000000003,0,8,20,0.20000000000000001,m,1,0,0.38095238095238095,0.30952380952380952,0.30952380952380952,provider new
860,1675.8,21,1,2,2,f,0.050000000000000003,0,8,19,0.14999999999999999,f,0,0,0.47619047619047619,0.38095238095238095,0.14285714285714285,both experienced
863,2032.8000000000002,22,1,4,4,f,0.050000000000000003,0,10,21,0.14999999999999999,m,0,0,0.50000000000000000,0.18181818181818181,0.31818181818181818,both experienced
873,20,2,1,4,4,f,0,0,7,20,0.25,m,0,0,0.50000000000000000,0.00000000000000000,0.50000000000000000,both experienced
894,967.68000000000006,12,1,2,2,m,0.070000000000000007,0,6,21,0.25,m,0,0,0.25000000000000000,0.33333333333333333,0.41666666666666666,both experienced
896,4155.3000000000002,27,1,4,4,m,0.050000000000000003,1,10,19,0.25,m,0,0,0.40740740740740740,0.37037037037037037,0.22222222222222222,requestor new
916,105,5,1,1,1,m,0,1,7,28,0.14999999999999999,f,0,0,0.60000000000000000,0.40000000000000000,0.00000000000000000,requestor new
941,1177.6000000000001,16,1,2,2,f,0,0,6,23,0.20000000000000001,f,0,1,0.25000000000000000,0.37500000000000000,0.37500000000000000,both experienced
956,2764.7999999999997,32,2,4,2,m,0,0,8,18,0.14999999999999999,f,0,0,0.31250000000000000,0.31250000000000000,0.37500000000000000,both experienced
975,1079.9999999999998,20,1,1,1,f,0,0,9,18,0.14999999999999999,m,0,0,0.55000000000000000,0.40000000000000000,0.05000000000000000,both experienced
980,1675.8,21,1,4,4,m,0,1,8,19,0.20000000000000001,f,0,0,0.38095238095238095,0.33333333333333333,0.28571428571428571,requestor new
247,27,3,1,4,4,f,0,1,6,20,0.14999999999999999,f,1,0,0.66666666666666666,0.33333333333333333,0.00000000000000000,both new
759,172.80000000000001,6,2,3,2,f,0.070000000000000007,0,10,15,0.25,f,0,0,0.50000000000000000,0.50000000000000000,0.00000000000000000,both experienced
279,60.480000000000004,4,3,1,1,m,0.070000000000000007,1,9,14,0.20000000000000001,m,0,0,0.50000000000000000,0.50000000000000000,0.00000000000000000,requestor new
390,76.800000000000011,4,1,2,2,f,0.050000000000000003,1,11,24,0.14999999999999999,f,0,0,0.25000000000000000,0.50000000000000000,0.25000000000000000,requestor new
573,165.60000000000002,6,2,3,1,m,0.050000000000000003,1,9,23,0.14999999999999999,f,0,0,0.33333333333333333,0.50000000000000000,0.16666666666666666,requestor new
583,205.79999999999998,7,1,2,2,f,0.050000000000000003,0,6,14,0.25,m,0,0,0.28571428571428571,0.71428571428571428,0.00000000000000000,both experienced
554,1843.3800000000001,21,2,2,2,m,0.070000000000000007,0,8,19,0.14999999999999999,m,0,1,0.38095238095238095,0.33333333333333333,0.28571428571428571,both experienced
555,243.20000000000002,8,2,2,1,f,0,1,7,19,0.20000000000000001,f,0,0,0.25000000000000000,0.62500000000000000,0.12500000000000000,requestor new
582,2750,25,1,1,1,f,0,0,13,22,0.20000000000000001,m,1,0,0.40000000000000000,0.36000000000000000,0.24000000000000000,provider new
592,716.80000000000007,16,1,3,3,f,0,0,8,14,0.20000000000000001,f,0,0,0.43750000000000000,0.25000000000000000,0.31250000000000000,both experienced
601,6115.1999999999998,28,2,4,3,f,0.050000000000000003,0,16,26,0.25,f,0,0,0.50000000000000000,0.28571428571428571,0.21428571428571428,both experienced
632,912.60000000000002,13,3,3,3,m,0.070000000000000007,1,6,20,0.20000000000000001,f,0,0,0.38461538461538461,0.38461538461538461,0.23076923076923076,requestor new
635,1574.6400000000001,18,1,3,3,f,0.070000000000000007,0,7,18,0.20000000000000001,m,0,0,0.38888888888888888,0.27777777777777777,0.33333333333333333,both experienced
646,972,12,1,4,4,f,0,0,10,27,0.25,f,0,1,0.25000000000000000,0.41666666666666666,0.33333333333333333,both experienced
657,2075.75,19,2,3,1,f,0.050000000000000003,0,5,23,0.20000000000000001,m,1,0,0.36842105263157894,0.42105263157894736,0.21052631578947368,provider new
680,864,12,2,2,1,m,0.050000000000000003,1,7,24,0.20000000000000001,f,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,requestor new
709,8405,41,1,4,4,f,0.050000000000000003,0,9,20,0.20000000000000001,f,1,0,0.31707317073170731,0.31707317073170731,0.36585365853658536,provider new
711,3920,28,2,3,2,m,0,0,10,25,0.20000000000000001,f,1,0,0.32142857142857142,0.35714285714285714,0.32142857142857142,provider new
745,1858.9499999999998,27,1,3,3,f,0,1,4,17,0.14999999999999999,f,0,0,0.40740740740740740,0.29629629629629629,0.29629629629629629,requestor new
754,1377,18,3,4,4,f,0.050000000000000003,0,7,17,0.20000000000000001,m,0,1,0.55555555555555555,0.27777777777777777,0.16666666666666666,both experienced
761,2541,22,1,2,2,m,0,1,10,21,0.25,m,0,0,0.36363636363636363,0.40909090909090909,0.22727272727272727,requestor new
764,532.39999999999998,11,3,2,1,m,0,0,9,22,0.20000000000000001,m,0,0,0.36363636363636363,0.18181818181818181,0.45454545454545454,both experienced
781,352,10,1,2,2,m,0.070000000000000007,0,8,16,0.14999999999999999,f,0,0,0.20000000000000000,0.60000000000000000,0.20000000000000000,both experienced
793,784.08000000000038,11,2,3,1,f,0.070000000000000007,0,8,24,0.20000000000000001,f,0,1,0.27272727272727272,0.36363636363636363,0.36363636363636363,both experienced
805,8303,38,2,4,1,m,0.050000000000000003,0,7,23,0.20000000000000001,f,0,1,0.44736842105263157,0.28947368421052631,0.26315789473684210,both experienced
812,294.40000000000003,8,1,1,1,f,0,0,10,23,0.20000000000000001,f,0,0,0.12500000000000000,0.37500000000000000,0.50000000000000000,both experienced
827,709.80000000000007,13,1,3,3,f,0.050000000000000003,0,5,14,0.25,f,0,0,0.46153846153846153,0.30769230769230769,0.23076923076923076,both experienced
835,192,8,3,4,1,f,0.050000000000000003,1,6,12,0.20000000000000001,f,0,0,0.37500000000000000,0.37500000000000000,0.25000000000000000,requestor new
870,1078,14,3,2,2,f,0.050000000000000003,0,7,22,0.20000000000000001,m,0,0,0.42857142857142857,0.28571428571428571,0.28571428571428571,both experienced
875,544.5,11,1,3,3,f,0.050000000000000003,0,6,18,0.20000000000000001,f,0,0,0.45454545454545454,0.09090909090909090,0.45454545454545454,both experienced
878,10890,55,3,4,1,m,0,1,10,18,0.20000000000000001,m,0,0,0.43636363636363636,0.29090909090909090,0.27272727272727272,requestor new
928,159.25,7,1,4,4,f,0,1,11,13,0.25,f,1,1,0.14285714285714285,0.42857142857142857,0.42857142857142857,both new
930,6336,40,2,3,1,f,0.070000000000000007,1,12,18,0.14999999999999999,m,0,0,0.27500000000000000,0.42500000000000000,0.30000000000000000,requestor new
931,430.07999999999998,8,3,4,1,f,0.070000000000000007,1,6,21,0.25,m,0,0,0.62500000000000000,0.37500000000000000,0.00000000000000000,requestor new
938,46.079999999999998,3,1,2,2,f,0.070000000000000007,0,12,16,0.25,m,0,0,0.66666666666666666,0.33333333333333333,0.00000000000000000,both experienced
943,621.00000000000011,10,1,1,1,f,0.070000000000000007,0,10,23,0.20000000000000001,f,0,1,0.20000000000000000,0.60000000000000000,0.20000000000000000,both experienced
952,418,10,2,4,3,f,0.070000000000000007,0,5,19,0.14999999999999999,f,0,0,0.50000000000000000,0.30000000000000000,0.20000000000000000,both experienced
963,1742.4000000000003,22,1,4,4,m,0,1,15,18,0.20000000000000001,m,0,0,0.36363636363636363,0.31818181818181818,0.31818181818181818,requestor new
971,70.400000000000006,4,1,1,1,f,0,0,13,22,0.20000000000000001,m,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,both experienced
982,1481.2,23,1,1,1,m,0,0,6,14,0.20000000000000001,f,0,0,0.21739130434782608,0.47826086956521739,0.30434782608695652,both experienced
983,1589.5,17,1,2,2,f,0.050000000000000003,1,2,22,0.20000000000000001,m,0,0,0.35294117647058823,0.29411764705882352,0.35294117647058823,requestor new
984,721.70999999999981,9,1,4,4,f,0.070000000000000007,1,9,33,0.20000000000000001,m,0,0,0.44444444444444444,0.44444444444444444,0.11111111111111111,requestor new
996,32022.600000000009,106,3,4,1,f,0,1,8,19,0.14999999999999999,f,0,0,0.39622641509433962,0.30188679245283018,0.30188679245283018,requestor new
113,18.359999999999999,2,2,4,1,m,0.070000000000000007,0,8,17,0.20000000000000001,m,0,0,0.00000000000000000,0.50000000000000000,0.50000000000000000,both experienced
150,86.400000000000006,4,1,4,4,f,0.070000000000000007,0,7,20,0.20000000000000001,f,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,both experienced
383,25.650000000000002,3,2,2,1,m,0,0,6,19,0.14999999999999999,f,0,1,0.33333333333333333,0.33333333333333333,0.33333333333333333,both experienced
689,88,4,1,2,2,f,0.050000000000000003,1,7,22,0.20000000000000001,m,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,requestor new
695,17.549999999999997,3,1,2,2,m,0,0,10,13,0.14999999999999999,m,0,0,0.66666666666666666,0.33333333333333333,0.00000000000000000,both experienced
435,2304,24,1,2,2,m,0.050000000000000003,0,8,16,0.20000000000000001,f,0,1,0.25000000000000000,0.45833333333333333,0.29166666666666666,both experienced
439,459.00000000000006,10,2,3,3,f,0.070000000000000007,0,8,17,0.20000000000000001,f,0,0,0.40000000000000000,0.30000000000000000,0.30000000000000000,both experienced
444,6534,33,3,4,4,f,0.050000000000000003,0,8,24,0.20000000000000001,m,0,1,0.48484848484848484,0.36363636363636363,0.15151515151515151,both experienced
466,2400,20,2,3,3,f,0.050000000000000003,0,3,20,0.25,f,0,0,0.50000000000000000,0.20000000000000000,0.30000000000000000,both experienced
511,432,12,1,4,4,f,0.050000000000000003,0,7,15,0.14999999999999999,f,0,1,0.41666666666666666,0.33333333333333333,0.25000000000000000,both experienced
518,258.72000000000003,7,2,4,2,m,0.070000000000000007,1,7,24,0.14999999999999999,f,0,1,0.28571428571428571,0.28571428571428571,0.42857142857142857,requestor new
526,5045.25,31,1,3,3,f,0.050000000000000003,0,9,21,0.20000000000000001,m,1,0,0.32258064516129032,0.38709677419354838,0.29032258064516129,provider new
532,307.80000000000001,9,1,3,3,f,0.050000000000000003,0,13,19,0.14999999999999999,m,0,0,0.44444444444444444,0.55555555555555555,0.00000000000000000,both experienced
543,1176.1200000000001,22,1,3,3,f,0.070000000000000007,0,6,9,0.20000000000000001,f,0,0,0.31818181818181818,0.40909090909090909,0.27272727272727272,both experienced
545,669.24000000000001,13,2,2,1,m,0.070000000000000007,1,8,18,0.14999999999999999,f,0,0,0.30769230769230769,0.46153846153846153,0.23076923076923076,requestor new
549,1215,18,2,4,1,m,0.050000000000000003,1,8,15,0.20000000000000001,m,0,0,0.38888888888888888,0.27777777777777777,0.33333333333333333,requestor new
559,921.60000000000002,16,1,3,3,m,0.050000000000000003,1,9,12,0.25,f,0,0,0.31250000000000000,0.43750000000000000,0.25000000000000000,requestor new
565,3000,20,2,3,2,f,0.050000000000000003,1,10,25,0.25,f,0,0,0.35000000000000000,0.35000000000000000,0.30000000000000000,requestor new
566,8213.3999999999978,39,2,1,1,m,0.070000000000000007,1,5,20,0.20000000000000001,f,0,0,0.28205128205128205,0.35897435897435897,0.35897435897435897,requestor new
571,525,10,2,2,1,f,0,0,10,21,0.25,m,0,0,0.30000000000000000,0.30000000000000000,0.40000000000000000,both experienced
612,1884.1600000000001,16,1,4,4,m,0.070000000000000007,1,4,23,0.25,f,0,0,0.31250000000000000,0.31250000000000000,0.37500000000000000,requestor new
630,2073.6000000000004,24,1,4,4,f,0,0,5,18,0.20000000000000001,f,0,0,0.33333333333333333,0.45833333333333333,0.20833333333333333,both experienced
641,1839.2000000000003,22,3,4,1,f,0.050000000000000003,0,7,19,0.14999999999999999,m,0,0,0.36363636363636363,0.45454545454545454,0.18181818181818181,both experienced
643,1985.5,19,1,1,1,m,0.050000000000000003,1,12,22,0.20000000000000001,m,0,0,0.31578947368421052,0.42105263157894736,0.26315789473684210,requestor new
663,6885,45,2,4,1,m,0,0,7,17,0.20000000000000001,f,0,0,0.37777777777777777,0.33333333333333333,0.28888888888888888,both experienced
669,1742.4000000000001,22,1,1,1,m,0,1,8,24,0.14999999999999999,f,0,0,0.40909090909090909,0.45454545454545454,0.13636363636363636,requestor new
714,4324.5,31,2,3,2,f,0.050000000000000003,0,9,18,0.20000000000000001,f,0,0,0.48387096774193548,0.19354838709677419,0.32258064516129032,both experienced
718,264.96000000000004,6,1,3,3,f,0.070000000000000007,1,11,23,0.25,f,0,0,0.50000000000000000,0.16666666666666666,0.33333333333333333,requestor new
731,77.760000000000005,4,1,4,4,m,0.070000000000000007,0,13,18,0.20000000000000001,m,0,0,0.50000000000000000,0.50000000000000000,0.00000000000000000,both experienced
782,931,14,1,3,3,m,0.050000000000000003,1,9,19,0.20000000000000001,f,0,0,0.28571428571428571,0.42857142857142857,0.28571428571428571,requestor new
787,3814.8000000000002,34,1,2,2,f,0.070000000000000007,0,12,15,0.14999999999999999,f,1,0,0.41176470588235294,0.38235294117647058,0.20588235294117647,provider new
792,742.5,15,3,4,1,m,0,0,6,22,0.14999999999999999,f,0,1,0.46666666666666666,0.33333333333333333,0.20000000000000000,both experienced
795,17892.899999999998,47,1,1,1,m,0.050000000000000003,0,10,27,0.25,m,0,1,0.38297872340425531,0.25531914893617021,0.36170212765957446,both experienced
823,230.85000000000005,9,3,3,1,f,0,0,3,19,0.14999999999999999,m,0,0,0.55555555555555555,0.44444444444444444,0.00000000000000000,both experienced
859,2221.8000000000006,23,3,4,2,m,0,1,7,21,0.20000000000000001,f,1,0,0.39130434782608695,0.30434782608695652,0.30434782608695652,both new
869,1016.4000000000002,22,1,3,3,m,0,0,5,14,0.14999999999999999,f,1,1,0.31818181818181818,0.36363636363636363,0.31818181818181818,provider new
893,15082.200000000003,63,1,4,4,m,0,0,5,19,0.20000000000000001,m,0,0,0.34920634920634920,0.36507936507936507,0.28571428571428571,both experienced
901,100,4,1,2,2,m,0.050000000000000003,1,7,25,0.20000000000000001,f,0,0,0.50000000000000000,0.25000000000000000,0.25000000000000000,requestor new
914,400,8,1,4,4,m,0.050000000000000003,0,11,25,0.20000000000000001,f,0,0,0.25000000000000000,0.37500000000000000,0.37500000000000000,both experienced
935,1624.5,19,2,3,1,m,0.050000000000000003,0,11,18,0.20000000000000001,m,0,0,0.21052631578947368,0.31578947368421052,0.47368421052631578,both experienced
966,6227.2799999999997,31,3,4,1,m,0.070000000000000007,0,5,24,0.20000000000000001,m,0,0,0.29032258064516129,0.38709677419354838,0.32258064516129032,both experienced
967,61236,108,2,4,3,m,0.050000000000000003,0,12,21,0.20000000000000001,f,0,1,0.35185185185185185,0.33333333333333333,0.31481481481481481,both experienced
997,1310.72,16,1,1,1,f,0.070000000000000007,0,6,16,0.25,f,0,0,0.31250000000000000,0.56250000000000000,0.12500000000000000,both experienced
77,118.75,5,1,3,3,f,0.050000000000000003,0,12,19,0.20000000000000001,f,0,0,0.20000000000000000,0.40000000000000000,0.40000000000000000,both experienced
836,245,7,2,3,2,m,0.050000000000000003,0,7,25,0.14999999999999999,m,0,0,0.57142857142857142,0.00000000000000000,0.42857142857142857,both experienced
838,80,4,1,2,2,f,0.050000000000000003,0,6,25,0.14999999999999999,f,0,0,0.00000000000000000,0.75000000000000000,0.25000000000000000,both experienced
970,211.20000000000002,8,1,4,4,m,0,0,9,22,0.14999999999999999,m,0,0,0.25000000000000000,0.37500000000000000,0.37500000000000000,both experienced
8,6220.7999999999993,48,2,3,1,f,0,1,7,18,0.14999999999999999,f,0,0,0.39583333333333333,0.25000000000000000,0.35416666666666666,requestor new
11,3467.8800000000006,26,1,4,4,f,0.070000000000000007,1,8,19,0.20000000000000001,f,0,0,0.30769230769230769,0.42307692307692307,0.26923076923076923,requestor new
13,507,13,2,4,3,m,0,0,6,20,0.14999999999999999,f,0,0,0.30769230769230769,0.38461538461538461,0.30769230769230769,both experienced
32,5376,32,2,2,1,f,0.050000000000000003,1,6,21,0.20000000000000001,f,0,0,0.37500000000000000,0.31250000000000000,0.31250000000000000,requestor new
64,1445,17,1,3,3,f,0.050000000000000003,0,1,20,0.20000000000000001,m,0,0,0.29411764705882352,0.17647058823529411,0.52941176470588235,both experienced
84,8375.1999999999989,38,1,3,3,m,0.050000000000000003,0,4,29,0.14999999999999999,f,0,0,0.34210526315789473,0.39473684210526315,0.26315789473684210,both experienced
88,12028.499999999998,45,1,1,1,f,0.070000000000000007,0,9,22,0.20000000000000001,m,1,0,0.48888888888888888,0.24444444444444444,0.26666666666666666,provider new
102,100,5,2,4,1,f,0.050000000000000003,1,8,16,0.20000000000000001,m,0,0,0.20000000000000000,0.60000000000000000,0.20000000000000000,requestor new
110,2646,21,1,3,3,f,0.050000000000000003,0,5,20,0.25,m,0,0,0.42857142857142857,0.14285714285714285,0.42857142857142857,both experienced
112,1312.2,18,1,1,1,f,0.070000000000000007,0,12,15,0.20000000000000001,m,0,1,0.27777777777777777,0.50000000000000000,0.22222222222222222,both experienced
125,1083,19,2,3,1,m,0.050000000000000003,1,10,15,0.14999999999999999,f,0,0,0.52631578947368421,0.31578947368421052,0.15789473684210526,requestor new
143,1800,15,1,1,1,f,0.070000000000000007,1,10,25,0.25,f,0,0,0.33333333333333333,0.40000000000000000,0.26666666666666666,requestor new
149,5512.5,35,1,4,4,f,0.050000000000000003,1,5,18,0.20000000000000001,f,0,0,0.54285714285714285,0.17142857142857142,0.28571428571428571,requestor new
153,765,15,1,4,4,f,0,0,5,17,0.20000000000000001,m,0,0,0.46666666666666666,0.20000000000000000,0.33333333333333333,both experienced
161,777.59999999999991,12,1,1,1,f,0.050000000000000003,1,7,18,0.25,m,0,0,0.33333333333333333,0.41666666666666666,0.25000000000000000,requestor new
164,340.20000000000005,9,1,4,4,m,0.050000000000000003,1,5,21,0.14999999999999999,m,0,0,0.44444444444444444,0.33333333333333333,0.22222222222222222,requestor new
170,24883.199999999997,96,1,4,4,m,0,0,9,18,0.14999999999999999,f,0,0,0.30208333333333333,0.40625000000000000,0.29166666666666666,both experienced
184,425,10,1,1,1,m,0.050000000000000003,0,5,17,0.20000000000000001,f,0,1,0.20000000000000000,0.80000000000000000,0.00000000000000000,both experienced
195,165,5,1,4,4,f,0.050000000000000003,0,9,22,0.25,m,0,1,0.40000000000000000,0.20000000000000000,0.40000000000000000,both experienced
203,4437.6000000000004,43,1,1,1,f,0,0,9,12,0.20000000000000001,f,0,0,0.37209302325581395,0.32558139534883720,0.30232558139534883,both experienced
220,2187.5,25,1,3,3,m,0.050000000000000003,1,9,14,0.20000000000000001,f,1,0,0.36000000000000000,0.32000000000000000,0.32000000000000000,both new
233,1300,20,2,3,3,f,0.050000000000000003,1,4,13,0.20000000000000001,f,0,1,0.50000000000000000,0.20000000000000000,0.30000000000000000,requestor new
238,3906.25,25,1,2,2,f,0.050000000000000003,1,7,25,0.20000000000000001,m,1,0,0.48000000000000000,0.24000000000000000,0.28000000000000000,both new
264,4392.8000000000002,34,2,4,2,m,0.050000000000000003,0,7,19,0.14999999999999999,f,0,0,0.35294117647058823,0.26470588235294117,0.38235294117647058,both experienced
268,3267,33,2,3,1,m,0.050000000000000003,0,11,15,0.14999999999999999,m,0,0,0.36363636363636363,0.33333333333333333,0.30303030303030303,both experienced
285,540,12,1,1,1,m,0.050000000000000003,1,10,15,0.20000000000000001,f,0,0,0.66666666666666666,0.16666666666666666,0.16666666666666666,requestor new
291,195,5,1,4,4,f,0.050000000000000003,1,5,26,0.25,m,0,0,0.20000000000000000,0.40000000000000000,0.40000000000000000,requestor new
303,77.439999999999998,4,1,4,4,m,0.070000000000000007,1,5,22,0.14999999999999999,m,0,0,0.25000000000000000,0.50000000000000000,0.25000000000000000,requestor new
342,471.04000000000002,8,1,3,3,f,0.070000000000000007,1,14,23,0.25,f,0,0,0.25000000000000000,0.25000000000000000,0.50000000000000000,requestor new
345,7.0200000000000005,1,1,3,3,m,0.070000000000000007,0,12,26,0.20000000000000001,m,0,0,0.00000000000000000,0.00000000000000000,1.00000000000000000,both experienced
347,1231.2,18,1,2,2,f,0.050000000000000003,0,8,19,0.14999999999999999,f,0,0,0.50000000000000000,0.16666666666666666,0.33333333333333333,both experienced
358,205.79999999999998,7,1,3,3,m,0,0,11,21,0.20000000000000001,m,0,1,0.42857142857142857,0.28571428571428571,0.28571428571428571,both experienced
360,2500,25,1,4,4,f,0.050000000000000003,0,9,20,0.14999999999999999,m,0,0,0.24000000000000000,0.36000000000000000,0.40000000000000000,both experienced
375,3437.5,25,1,1,1,m,0,0,4,22,0.25,f,1,0,0.36000000000000000,0.32000000000000000,0.32000000000000000,provider new
380,158.39999999999998,6,1,1,1,m,0.050000000000000003,0,11,22,0.14999999999999999,m,0,0,0.50000000000000000,0.50000000000000000,0.00000000000000000,both experienced
384,215.59999999999997,7,3,4,2,m,0,1,9,22,0.20000000000000001,f,0,0,0.71428571428571428,0.28571428571428571,0.00000000000000000,requestor new
393,8639.9999999999982,40,1,2,2,f,0.050000000000000003,0,4,27,0.14999999999999999,m,0,1,0.50000000000000000,0.35000000000000000,0.15000000000000000,both experienced
411,245,7,2,2,1,f,0.050000000000000003,0,15,20,0.20000000000000001,m,0,0,0.42857142857142857,0.28571428571428571,0.28571428571428571,both experienced
442,120.00000000000001,5,1,3,3,f,0,0,10,24,0.20000000000000001,f,0,1,0.40000000000000000,0.40000000000000000,0.20000000000000000,both experienced
470,32320.799999999996,67,2,4,2,m,0.050000000000000003,1,7,24,0.25,m,0,0,0.32835820895522388,0.32835820895522388,0.34328358208955223,requestor new
492,284.31000000000006,9,1,1,1,m,0.070000000000000007,0,8,13,0.20000000000000001,f,0,0,0.33333333333333333,0.22222222222222222,0.44444444444444444,both experienced
497,192,5,1,3,3,f,0.070000000000000007,0,11,24,0.25,m,0,1,0.40000000000000000,0.00000000000000000,0.60000000000000000,both experienced
499,1079.9999999999998,15,2,4,3,f,0.050000000000000003,0,8,16,0.25,f,0,0,0.53333333333333333,0.26666666666666666,0.20000000000000000,both experienced
503,116.64000000000003,6,3,4,1,m,0.070000000000000007,1,7,12,0.20000000000000001,f,1,0,0.16666666666666666,0.50000000000000000,0.33333333333333333,both new
504,555.38999999999999,11,2,2,2,f,0.070000000000000007,0,7,17,0.20000000000000001,f,0,0,0.45454545454545454,0.36363636363636363,0.18181818181818181,both experienced
510,7225,34,3,4,2,f,0.050000000000000003,0,9,25,0.20000000000000001,f,0,0,0.50000000000000000,0.44117647058823529,0.05882352941176470,both experienced
513,14261.939999999997,49,1,2,2,m,0.070000000000000007,1,9,22,0.20000000000000001,m,0,1,0.32653061224489795,0.34693877551020408,0.32653061224489795,requestor new
519,1088,16,3,2,1,m,0.050000000000000003,0,8,17,0.20000000000000001,f,0,0,0.50000000000000000,0.43750000000000000,0.06250000000000000,both experienced
524,461.7000000000001,9,1,4,4,m,0.050000000000000003,1,9,19,0.25,f,0,0,0.22222222222222222,0.00000000000000000,0.77777777777777777,requestor new
544,1126.4000000000001,16,2,4,2,m,0.070000000000000007,1,10,20,0.14999999999999999,f,0,0,0.50000000000000000,0.12500000000000000,0.37500000000000000,requestor new
558,2816,20,1,1,1,f,0.070000000000000007,1,4,22,0.25,m,0,0,0.45000000000000000,0.40000000000000000,0.15000000000000000,requestor new
561,2534.3999999999996,24,1,2,2,f,0.070000000000000007,0,8,20,0.14999999999999999,f,0,0,0.37500000000000000,0.33333333333333333,0.29166666666666666,both experienced
563,1407.8999999999999,19,1,1,1,f,0.050000000000000003,0,7,13,0.25,m,0,0,0.47368421052631578,0.36842105263157894,0.15789473684210526,both experienced
568,1680.0000000000002,20,3,3,2,f,0,1,6,21,0.20000000000000001,m,0,0,0.45000000000000000,0.30000000000000000,0.25000000000000000,requestor new
577,6737.5,35,3,3,2,f,0.050000000000000003,0,8,22,0.20000000000000001,m,0,1,0.42857142857142857,0.31428571428571428,0.25714285714285714,both experienced
580,736.00000000000011,10,2,3,3,f,0.070000000000000007,0,5,23,0.25,m,1,1,0.10000000000000000,0.60000000000000000,0.30000000000000000,provider new
593,21,2,1,4,4,f,0,0,10,21,0.25,f,0,0,0.50000000000000000,0.00000000000000000,0.50000000000000000,both experienced
605,3168,24,3,3,3,f,0.050000000000000003,1,8,22,0.20000000000000001,f,0,0,0.41666666666666666,0.12500000000000000,0.45833333333333333,requestor new
627,21632,52,1,4,4,f,0.050000000000000003,0,6,32,0.20000000000000001,f,0,0,0.44230769230769230,0.19230769230769230,0.36538461538461538,both experienced
644,546.75,9,1,1,1,f,0.050000000000000003,1,6,27,0.20000000000000001,f,0,0,0.22222222222222222,0.66666666666666666,0.11111111111111111,requestor new
653,786.5,11,1,2,2,m,0.050000000000000003,0,9,26,0.20000000000000001,m,0,1,0.27272727272727272,0.18181818181818181,0.54545454545454545,both experienced
658,2405.6999999999998,27,2,2,1,f,0.050000000000000003,0,9,11,0.25,f,0,1,0.44444444444444444,0.33333333333333333,0.22222222222222222,both experienced
664,6358,34,1,2,2,m,0.050000000000000003,1,11,22,0.20000000000000001,f,0,0,0.47058823529411764,0.20588235294117647,0.32352941176470588,requestor new
696,154.34999999999997,7,1,2,2,m,0,0,7,21,0.14999999999999999,f,1,0,0.57142857142857142,0.00000000000000000,0.42857142857142857,provider new
701,470.39999999999992,14,1,2,2,f,0,1,6,16,0.14999999999999999,f,0,0,0.28571428571428571,0.35714285714285714,0.35714285714285714,requestor new
720,241.92000000000002,6,1,2,2,m,0.070000000000000007,1,4,21,0.25,f,0,1,0.50000000000000000,0.00000000000000000,0.50000000000000000,requestor new
